,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
11338,105,2707,3,0,904000.0,1,73,11,16.1,3111.0,3.0,1.0,2.0,720.0,116.0,1960.0,Manningham,-37.80349,145.19666,0,4790.0
11339,107,9826,3,0,500000.0,1,88,11,28.8,3177.0,3.0,1.0,3.0,621.0,,1955.0,Casey,-37.98537,145.23505,4,3533.0
11340,108,1288,3,0,1440000.0,1,146,11,8.9,3084.0,3.0,1.0,2.0,598.0,116.0,1955.0,Banyule,-37.76093,145.056,0,1651.0
11341,111,7477,3,2,900000.0,4,32,11,7.2,3185.0,3.0,2.0,2.0,0.0,,,Glen Eira,-37.88472,145.00025,5,4898.0
11342,112,711,2,2,540000.0,4,29,11,18.0,3095.0,2.0,1.0,1.0,132.0,,,Nillumbik,-37.71513,145.15323999999995,0,6990.0
11343,112,8255,4,0,1054000.0,1,16,11,18.0,3095.0,4.0,3.0,2.0,791.0,230.0,1974.0,Nillumbik,-37.71296,145.13773,0,6990.0
11344,116,3755,4,0,625000.0,3,163,11,28.5,3802.0,4.0,2.0,2.0,669.0,165.0,1980.0,Casey,-37.96466,145.27006,4,8443.0
11345,117,42,3,0,600000.0,1,127,11,19.6,3076.0,3.0,1.0,2.0,524.0,155.0,1970.0,Whittlesea,-37.64273,145.03751,2,10926.0
11346,117,12983,2,1,401500.0,1,127,11,19.6,3076.0,2.0,2.0,1.0,149.0,,,Whittlesea,-37.6311,145.0232,2,10926.0
11347,117,9022,3,0,630000.0,1,196,11,19.6,3076.0,3.0,2.0,2.0,388.0,127.0,2012.0,Whittlesea,-37.62864,145.02265,2,10926.0
11348,117,8581,4,0,1012000.0,1,100,11,19.6,3076.0,4.0,3.0,3.0,631.0,355.0,2009.0,Whittlesea,-37.6246,145.01686,2,10926.0
11349,117,183,4,0,565000.0,1,196,11,19.6,3076.0,4.0,2.0,2.0,548.0,110.0,1985.0,Whittlesea,-37.64386,145.04817,2,10926.0
11350,118,1111,2,2,502500.0,3,139,11,7.5,3040.0,2.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley,-37.7494,144.92096,6,9264.0
11351,118,1266,3,0,1550000.0,1,155,11,7.5,3040.0,3.0,1.0,1.0,730.0,,,Moonee Valley,-37.74253,144.91753,6,9264.0
11352,118,6988,2,2,420000.0,1,155,11,7.5,3040.0,2.0,1.0,1.0,0.0,,,Moonee Valley,-37.74444,144.92084,6,9264.0
11353,119,4954,2,2,785000.0,1,155,11,8.2,3041.0,2.0,1.0,2.0,145.0,,,Moonee Valley,-37.73993,144.90271,6,1308.0
11354,120,8294,3,0,1410000.0,0,106,11,7.5,3040.0,3.0,2.0,1.0,585.0,198.0,1950.0,Moonee Valley,-37.75374,144.88932,6,588.0
11355,122,12986,3,0,750000.0,1,257,11,13.1,3060.0,3.0,1.0,1.0,724.0,,,Moreland,-37.71097,144.97324,2,5070.0
11356,123,9805,4,0,748888.0,1,196,11,24.8,3156.0,4.0,2.0,4.0,1014.0,280.0,1960.0,Knox,-37.88189000000001,145.29148,0,10788.0
11357,123,9190,4,0,850000.0,1,161,11,24.8,3156.0,4.0,2.0,1.0,738.0,148.0,1985.0,Knox,-37.89863,145.26708,0,10788.0
11358,124,5191,1,2,490000.0,1,260,11,2.1,3065.0,1.0,1.0,1.0,0.0,57.0,2013.0,Yarra,-37.80348,144.98256999999995,2,5825.0
11359,125,8739,1,2,381000.0,3,155,11,3.6,3068.0,1.0,1.0,1.0,454.0,,,Yarra,-37.77869000000001,144.98578,2,6244.0
11360,125,12817,2,2,650000.0,4,155,11,3.6,3068.0,2.0,1.0,1.0,0.0,,,Yarra,-37.78334,144.97782,2,6244.0
11361,125,8180,3,0,1502000.0,1,155,11,3.6,3068.0,3.0,1.0,0.0,179.0,,,Yarra,-37.7844,144.99005,2,6244.0
11362,127,11205,3,0,878000.0,3,104,11,5.1,3011.0,3.0,2.0,2.0,163.0,,,Maribyrnong,-37.80069,144.88199,6,7570.0
11363,127,3977,3,2,440000.0,1,104,11,5.1,3011.0,3.0,1.0,1.0,0.0,,,Maribyrnong,-37.79633,144.88526000000005,6,7570.0
11364,127,10080,2,2,395000.0,1,222,11,5.1,3011.0,2.0,1.0,1.0,0.0,73.0,1970.0,Maribyrnong,-37.79711,144.88825,6,7570.0
11365,127,6270,2,0,991000.0,1,239,11,5.1,3011.0,2.0,1.0,1.0,318.0,106.0,1910.0,Maribyrnong,-37.79529,144.88453,6,7570.0
11366,128,8001,4,0,945000.0,1,196,11,15.4,3131.0,4.0,2.0,2.0,294.0,194.0,2010.0,Whitehorse,-37.85156,145.16923,0,4385.0
11367,128,10375,2,0,1020000.0,1,196,11,15.4,3131.0,2.0,1.0,1.0,581.0,116.4,1970.0,Whitehorse,-37.84207,145.17795,0,4385.0
11368,128,4292,6,0,1234000.0,1,196,11,15.4,3131.0,6.0,3.0,2.0,579.0,,,Whitehorse,-37.83508,145.16936,0,4385.0
11369,129,1996,3,0,506000.0,1,8,11,38.0,3199.0,3.0,1.0,4.0,578.0,123.0,1984.0,Frankston,-38.13743,145.16702,4,17055.0
11370,129,10267,4,0,755000.0,1,196,11,38.0,3199.0,4.0,1.0,1.0,622.0,163.0,1960.0,Frankston,-38.16146,145.12997,4,17055.0
11371,133,5232,4,0,807000.0,1,194,11,45.9,3437.0,4.0,2.0,3.0,40468.0,,,Macedon Ranges,-37.50929,144.56444,3,3376.0
11372,133,299,3,0,426000.0,1,194,11,45.9,3437.0,3.0,1.0,1.0,412.0,103.0,1950.0,Macedon Ranges,-37.49175,144.59565,3,3376.0
11373,136,6970,2,2,540000.0,1,255,11,7.3,3146.0,2.0,1.0,1.0,0.0,77.0,1960.0,Boroondara,-37.85145,145.09107,5,10412.0
11374,137,4581,2,2,960000.0,1,196,11,16.7,3150.0,2.0,1.0,1.0,229.0,101.0,1990.0,Monash,-37.87606,145.15951,0,15321.0
11375,137,12008,5,0,1116500.0,1,90,11,16.7,3150.0,5.0,2.0,2.0,701.0,182.85,1960.0,Monash,-37.88902,145.16678000000005,0,15321.0
11376,140,668,2,2,610000.0,1,60,11,16.1,3088.0,2.0,1.0,1.0,168.0,,1985.0,Banyule,-37.70801,145.10689,2,8524.0
11377,140,9635,3,0,690000.0,1,60,11,16.1,3088.0,3.0,1.0,1.0,540.0,,,Banyule,-37.71055,145.09593999999996,2,8524.0
11378,140,278,2,2,585000.0,1,60,11,16.1,3088.0,2.0,1.0,1.0,240.0,79.0,1965.0,Banyule,-37.71254,145.09705,2,8524.0
11379,140,8577,3,0,800000.0,1,29,11,16.1,3088.0,3.0,3.0,2.0,668.0,,1973.0,Nillumbik,-37.69022,145.09413999999995,2,8524.0
11380,140,2370,4,0,800000.0,1,60,11,16.1,3088.0,4.0,2.0,2.0,626.0,169.0,1960.0,Banyule,-37.70859,145.10464,2,8524.0
11381,140,10529,3,0,896000.0,1,73,11,16.1,3088.0,3.0,2.0,1.0,653.0,130.0,1970.0,Banyule,-37.71846,145.09689,2,8524.0
11382,140,3771,3,0,1010000.0,1,29,11,16.1,3088.0,3.0,2.0,2.0,582.0,,,Banyule,-37.71325,145.09532,2,8524.0
11383,144,635,3,1,1660000.0,1,32,11,13.8,3188.0,3.0,2.0,2.0,478.0,,,Bayside,-37.93297000000001,144.99771,5,5454.0
11384,144,2308,2,0,1960000.0,1,45,11,13.8,3188.0,2.0,1.0,2.0,697.0,,,Bayside,-37.94423,145.00843999999995,5,5454.0
11385,147,389,3,1,1200000.0,4,161,11,5.3,3122.0,3.0,2.0,2.0,1089.0,,,Boroondara,-37.81432,145.03221000000005,5,11308.0
11386,147,508,2,2,670000.0,1,255,11,5.3,3122.0,2.0,1.0,0.0,0.0,,1980.0,Boroondara,-37.83108,145.0353,5,11308.0
11387,147,10289,2,2,600000.0,3,73,11,5.3,3122.0,2.0,1.0,1.0,0.0,,2014.0,Boroondara,-37.82214000000001,145.03288,5,11308.0
11388,147,509,1,2,415000.0,1,155,11,5.3,3122.0,1.0,1.0,1.0,0.0,,,Boroondara,-37.81519,145.03153,5,11308.0
11389,147,3034,3,2,1150000.0,1,135,11,5.3,3122.0,3.0,2.0,1.0,5259.0,119.0,2000.0,Boroondara,-37.81442,145.01531,5,11308.0
11390,147,5882,3,0,1100000.0,1,135,11,5.3,3122.0,3.0,2.0,1.0,109.0,109.5,1999.0,Boroondara,-37.81442,145.01531,5,11308.0
11391,150,626,2,2,525000.0,1,73,11,21.3,3135.0,2.0,1.0,1.0,0.0,80.0,1980.0,Maroondah,-37.82118,145.24138,0,3794.0
11392,152,4630,2,1,650000.0,1,16,11,8.8,3081.0,2.0,1.0,1.0,140.0,107.0,2013.0,Banyule,-37.74835,145.05042,0,2947.0
11393,153,10480,2,0,580000.0,1,90,11,8.8,3081.0,2.0,1.0,2.0,498.0,75.0,1955.0,Banyule,-37.73759,145.04236,0,2674.0
11394,153,4227,2,0,820000.0,4,16,11,8.8,3081.0,2.0,1.0,1.0,721.0,,,Banyule,-37.74371,145.04161000000005,0,2674.0
11395,155,5524,4,0,600000.0,0,16,11,18.0,3037.0,4.0,2.0,3.0,715.0,,1999.0,Melton,-37.69787,144.75082,6,5556.0
11396,156,7355,3,0,536500.0,1,203,11,18.4,3029.0,3.0,2.0,4.0,578.0,129.7,1972.0,Wyndham,-37.87326,144.69103,6,13830.0
11397,156,10446,3,0,541000.0,1,196,11,18.4,3029.0,3.0,1.0,2.0,623.0,,,Wyndham,-37.87386,144.69317,6,13830.0
11398,156,11339,3,0,557000.0,3,85,11,18.4,3029.0,3.0,1.0,2.0,577.0,,1975.0,Wyndham,-37.88505,144.69423,6,13830.0
11399,161,12716,2,0,1601000.0,1,92,11,7.8,3079.0,2.0,1.0,2.0,697.0,,,Banyule,-37.77345,145.06098,0,1554.0
11400,162,2356,3,0,559000.0,1,257,11,14.0,3047.0,3.0,1.0,2.0,604.0,,,Hume,-37.68599,144.91195,2,851.0
11401,164,2924,3,0,930000.0,1,155,11,14.5,3036.0,3.0,2.0,2.0,847.0,,,Brimbank,-37.72286,144.83252,6,2339.0
11402,165,1474,4,0,705000.0,0,28,11,15.5,3038.0,4.0,2.0,3.0,815.0,198.0,2000.0,Brimbank,-37.71757,144.81328,6,3656.0
11403,165,8574,4,0,590000.0,4,28,11,15.5,3038.0,4.0,2.0,2.0,757.0,152.0,1980.0,Brimbank,-37.72483,144.8143,6,3656.0
11404,166,10490,3,0,920000.0,3,155,11,11.7,3033.0,3.0,2.0,1.0,313.0,140.0,1960.0,Moonee Valley,-37.74214,144.86965,6,5629.0
11405,166,9368,4,0,1100000.0,4,155,11,11.7,3033.0,4.0,4.0,2.0,500.0,267.0,2011.0,Moonee Valley,-37.73573,144.87531,6,5629.0
11406,166,2671,3,0,840000.0,4,249,11,11.7,3033.0,3.0,1.0,2.0,575.0,138.0,1970.0,Moonee Valley,-37.74316,144.87894,6,5629.0
11407,166,9324,3,0,860000.0,1,155,11,11.7,3033.0,3.0,1.0,1.0,568.0,,1960.0,Moonee Valley,-37.7465,144.8613,6,5629.0
11408,169,4134,3,0,840000.0,1,30,11,3.4,3031.0,3.0,1.0,0.0,114.0,,,Melbourne,-37.78895,144.93351,2,5263.0
11409,169,1618,2,2,535000.0,0,68,11,3.4,3031.0,2.0,2.0,1.0,0.0,110.0,1998.0,Melbourne,-37.79013,144.92359,2,5263.0
11410,170,4928,3,0,1080000.0,1,135,11,5.4,3101.0,3.0,2.0,2.0,151.0,103.0,1960.0,Boroondara,-37.80509,145.05572,5,10331.0
11411,172,6806,4,0,575000.0,1,260,11,25.2,3173.0,4.0,1.0,2.0,384.0,131.0,1975.0,Greater Dandenong,-37.99318,145.15939,4,8459.0
11412,175,9289,3,0,740000.0,1,196,11,12.1,3083.0,3.0,1.0,2.0,633.0,,,Darebin,-37.71402,145.0314,2,1414.0
11413,177,5543,4,0,1040000.0,1,196,11,23.3,3180.0,4.0,2.0,2.0,633.0,,,Knox,-37.88214,145.25058,0,2949.0
11414,180,13229,4,0,795000.0,1,90,11,16.3,3075.0,4.0,2.0,2.0,499.0,,,Whittlesea,-37.66641,144.98781,2,8279.0
11415,180,10996,4,0,660000.0,1,90,11,16.3,3075.0,4.0,2.0,3.0,578.0,,,Whittlesea,-37.66225,145.0116,2,8279.0
11416,183,2942,2,0,1170000.0,1,23,11,6.4,3012.0,2.0,1.0,2.0,686.0,,,Maribyrnong,-37.78493,144.87968,6,3873.0
11417,183,5046,3,0,930000.0,1,104,11,6.4,3012.0,3.0,1.0,4.0,545.0,116.0,1940.0,Maribyrnong,-37.78571,144.87346000000005,6,3873.0
11418,183,12219,2,1,650000.0,1,104,11,6.4,3012.0,2.0,2.0,1.0,279.0,104.0,2013.0,Maribyrnong,-37.78799,144.87515,6,3873.0
11419,183,12072,3,1,702000.0,1,104,11,6.4,3012.0,3.0,2.0,2.0,189.0,131.0,2000.0,Maribyrnong,-37.78606,144.87205,6,3873.0
11420,184,7084,2,2,575000.0,0,188,11,5.9,3144.0,2.0,1.0,1.0,0.0,,1999.0,Stonnington,-37.85557,145.03968,5,4675.0
11421,186,796,2,1,675000.0,1,23,11,4.3,3032.0,2.0,1.0,2.0,198.0,,2009.0,Maribyrnong,-37.76703,144.88915,6,4918.0
11422,186,9072,2,2,440000.0,4,255,11,4.3,3032.0,2.0,1.0,2.0,0.0,93.0,2003.0,Maribyrnong,-37.77117,144.88041,6,4918.0
11423,188,2218,3,0,520000.0,1,193,11,17.4,3048.0,3.0,1.0,1.0,631.0,111.0,1960.0,Hume,-37.66004,144.92338,2,4704.0
11424,188,1256,3,0,430000.0,1,16,11,17.4,3048.0,3.0,1.0,2.0,522.0,,,Hume,-37.64683,144.91106000000005,2,4704.0
11425,188,11681,4,0,570000.0,1,194,11,17.4,3048.0,4.0,2.0,2.0,665.0,665.0,,Hume,-37.64993,144.92955,2,4704.0
11426,188,1511,3,0,520000.0,1,221,11,17.4,3048.0,3.0,1.0,2.0,798.0,128.0,1985.0,Hume,-37.65384,144.92272,2,4704.0
11427,188,3244,4,0,515000.0,0,193,11,17.4,3048.0,4.0,3.0,0.0,653.0,122.0,1985.0,Hume,-37.65155,144.91912,2,4704.0
11428,189,12677,2,2,387000.0,1,79,11,0.0,3000.0,2.0,1.0,0.0,0.0,47.0,2011.0,Melbourne,-37.81301,144.96924,2,17496.0
11429,191,2238,3,0,341000.0,1,257,11,29.8,3338.0,3.0,2.0,4.0,578.0,,,Melton,-37.71432,144.57431,7,4718.0
11430,191,2957,3,0,336000.0,1,260,11,29.8,3338.0,3.0,1.0,1.0,580.0,116.0,1975.0,Melton,-37.70153,144.57243,7,4718.0
11431,191,5684,4,0,426000.0,1,194,11,29.8,3338.0,4.0,2.0,3.0,655.0,142.0,1975.0,Melton,-37.69548,144.56775,7,4718.0
11432,194,3230,4,0,780000.0,3,260,11,25.9,3754.0,4.0,2.0,2.0,1037.0,,,Whittlesea,-37.6017,145.09051000000005,2,5812.0
11433,196,9500,3,0,775500.0,1,90,11,17.9,3082.0,3.0,1.0,4.0,840.0,125.0,1980.0,Whittlesea,-37.66919,145.06798999999995,2,10529.0
11434,196,2654,3,0,726000.0,1,127,11,17.9,3082.0,3.0,2.0,2.0,615.0,132.0,1982.0,Whittlesea,-37.67519,145.06201,2,10529.0
11435,196,10993,4,0,710000.0,1,196,11,17.9,3082.0,4.0,1.0,2.0,666.0,123.0,1985.0,Whittlesea,-37.67626,145.0659,2,10529.0
11436,197,5411,3,0,1045000.0,1,161,11,17.2,3132.0,3.0,2.0,2.0,401.0,,,Whitehorse,-37.82835,145.19845,0,6871.0
11437,200,4550,3,1,820000.0,1,29,11,16.2,3094.0,3.0,2.0,2.0,260.0,157.0,2010.0,Banyule,-37.72394,145.12456,0,3891.0
11438,200,11000,3,0,1301000.0,3,29,11,16.2,3094.0,3.0,2.0,2.0,636.0,,1980.0,Banyule,-37.72198,145.12581,0,3891.0
11439,202,10420,2,0,951000.0,1,155,11,6.2,3039.0,2.0,1.0,1.0,172.0,,1900.0,Moonee Valley,-37.7638,144.9089,6,6232.0
11440,202,1770,4,0,1425000.0,1,106,11,6.2,3039.0,4.0,2.0,2.0,388.0,151.0,1890.0,Moonee Valley,-37.7685,144.91103,6,6232.0
11441,203,940,3,1,935000.0,3,32,11,14.3,3189.0,3.0,2.0,2.0,280.0,109.0,1985.0,Kingston,-37.94111,145.0431,5,2555.0
11442,204,8038,3,0,637500.0,3,260,11,26.5,3138.0,3.0,1.0,1.0,609.0,,,Yarra Ranges,-37.77293,145.30819,1,8280.0
11443,204,6275,3,0,780000.0,0,90,11,26.5,3138.0,3.0,2.0,3.0,1469.0,,,Yarra Ranges,-37.79335,145.30773,1,8280.0
11444,207,9816,3,0,1800000.0,1,196,11,14.2,3149.0,3.0,2.0,2.0,747.0,,,Monash,-37.88256,145.12518,0,13366.0
11445,207,6771,3,0,1700000.0,4,140,11,14.2,3149.0,3.0,1.0,2.0,862.0,,,Monash,-37.87662,145.13153,0,13366.0
11446,207,9537,5,0,2248000.0,1,106,11,14.2,3149.0,5.0,5.0,2.0,729.0,398.0,2016.0,Monash,-37.86582,145.14824,0,13366.0
11447,207,4297,3,0,1260000.0,0,32,11,14.2,3149.0,3.0,1.0,2.0,743.0,148.47,1960.0,Monash,-37.8958,145.11969,0,13366.0
11448,208,6257,5,0,960000.0,1,196,11,18.8,3170.0,5.0,2.0,1.0,731.0,130.0,1965.0,Monash,-37.9298,145.16523999999995,4,7113.0
11449,209,3310,2,2,550000.0,0,73,11,10.1,3163.0,2.0,2.0,1.0,1039.0,,,Glen Eira,-37.88519,145.06715,5,4442.0
11450,209,13089,3,1,956000.0,1,255,11,10.1,3163.0,3.0,2.0,1.0,137.0,137.0,1994.0,Glen Eira,-37.887,145.07303000000005,5,4442.0
11451,210,5979,3,0,620000.0,1,163,11,34.1,3805.0,3.0,2.0,2.0,668.0,,,Casey,-38.00908,145.30264,4,9376.0
11452,210,4205,3,0,605000.0,3,168,11,34.1,3805.0,3.0,2.0,2.0,688.0,121.0,1990.0,Casey,-38.037,145.30862,4,9376.0
11453,212,8767,3,0,740000.0,1,85,11,6.2,3015.0,3.0,1.0,2.0,204.0,,,Hobsons Bay,-37.84234,144.86622,6,5498.0
11454,212,10715,3,0,990000.0,1,104,11,6.2,3015.0,3.0,2.0,0.0,337.0,,,Hobsons Bay,-37.84417,144.87544,6,5498.0
11455,213,9231,4,0,950000.0,3,155,11,10.4,3042.0,4.0,1.0,2.0,558.0,148.0,1970.0,Moonee Valley,-37.73834,144.88197,6,2291.0
11456,214,9520,4,0,650000.0,1,35,11,22.7,3174.0,4.0,1.0,2.0,660.0,,,Greater Dandenong,-37.97918,145.18825,4,11806.0
11457,214,2662,3,0,752000.0,1,87,11,22.7,3174.0,3.0,2.0,2.0,667.0,,,Greater Dandenong,-37.96814000000001,145.17888,4,11806.0
11458,215,372,2,2,541000.0,1,155,11,1.8,3051.0,2.0,1.0,1.0,0.0,53.0,2004.0,Melbourne,-37.8044,144.95657,2,6821.0
11459,217,3627,3,0,1307500.0,1,196,11,5.3,3070.0,3.0,2.0,0.0,258.0,124.0,1920.0,Darebin,-37.76788,144.98621,2,11364.0
11460,217,2883,3,0,1100000.0,0,49,11,5.3,3070.0,3.0,1.0,2.0,449.0,,1940.0,Darebin,-37.76198,144.99087,2,11364.0
11461,217,3815,3,0,1050000.0,4,155,11,5.3,3070.0,3.0,1.0,2.0,530.0,,,Darebin,-37.77062,145.00891,2,11364.0
11462,217,12487,3,0,1800000.0,4,140,11,5.3,3070.0,3.0,1.0,2.0,771.0,,1950.0,Darebin,-37.76631,145.01699,2,11364.0
11463,217,12106,3,0,1550000.0,4,155,11,5.3,3070.0,3.0,2.0,2.0,422.0,,,Darebin,-37.77348,144.99206,2,11364.0
11464,218,6833,4,0,1211000.0,1,167,11,16.7,3168.0,4.0,3.0,3.0,727.0,167.0,1970.0,Monash,-37.90779000000001,145.15042,5,902.0
11465,220,5286,3,0,970000.0,1,155,11,11.2,3046.0,3.0,2.0,2.0,701.0,,,Moreland,-37.71755,144.91663,2,2651.0
11466,220,8609,4,0,1453000.0,1,70,11,11.2,3046.0,4.0,2.0,2.0,525.0,,,Moreland,-37.71467,144.92528,2,2651.0
11467,221,9189,4,0,1610000.0,1,32,11,12.3,3166.0,4.0,2.0,2.0,592.0,193.0,1950.0,Monash,-37.90821,145.09313999999995,5,3224.0
11468,222,6787,2,0,1150000.0,1,196,11,12.3,3166.0,2.0,1.0,3.0,622.0,122.0,1970.0,Monash,-37.90168,145.11081,5,2547.0
11469,224,5810,4,0,559000.0,3,196,11,43.3,3809.0,4.0,2.0,2.0,480.0,,2015.0,Cardinia,-38.07054,145.42553999999996,1,2768.0
11470,226,8631,4,0,435000.0,1,35,11,47.3,3810.0,4.0,2.0,2.0,553.0,553.0,2005.0,Cardinia,-38.08699,145.48273,1,17384.0
11471,227,799,3,1,1190000.0,0,94,11,21.5,3195.0,3.0,2.0,2.0,0.0,131.0,2013.0,Kingston,-37.99577,145.07215,4,5087.0
11472,227,8783,1,1,503750.0,3,16,11,21.5,3195.0,1.0,1.0,1.0,80.0,88.0,2007.0,Kingston,-37.99825,145.08696,4,5087.0
11473,229,7371,2,0,962000.0,1,57,11,8.5,3044.0,2.0,1.0,2.0,624.0,,,Moreland,-37.73261,144.94221000000005,2,7485.0
11474,229,12484,3,1,629000.0,1,196,11,8.5,3044.0,3.0,2.0,2.0,495.0,,,Moreland,-37.71962,144.95061,2,7485.0
11475,229,3533,3,0,881000.0,1,28,11,8.5,3044.0,3.0,1.0,1.0,480.0,,,Moreland,-37.71893,144.94246,2,7485.0
11476,231,12758,4,0,690000.0,4,260,11,14.7,3030.0,4.0,2.0,2.0,540.0,531.0,2012.0,Wyndham,-37.90715,144.76527,6,15542.0
11477,231,9718,4,0,596000.0,1,260,11,14.7,3030.0,4.0,2.0,2.0,416.0,182.9,2006.0,Wyndham,-37.89279000000001,144.73158,6,15542.0
11478,231,2976,4,0,698000.0,1,260,11,14.7,3030.0,4.0,2.0,2.0,448.0,190.0,2012.0,Wyndham,-37.8914,144.72014,6,15542.0
11479,233,11095,2,2,500000.0,3,260,11,4.6,3181.0,2.0,1.0,1.0,0.0,78.0,1960.0,Stonnington,-37.85924,145.00563,5,7717.0
11480,234,11739,4,0,1060500.0,1,193,11,8.4,3072.0,4.0,2.0,4.0,490.0,130.0,,Darebin,-37.74125,145.02031000000005,2,14577.0
11481,234,5343,4,0,990000.0,4,155,11,8.4,3072.0,4.0,2.0,2.0,500.0,,,Darebin,-37.7324,145.00621999999996,2,14577.0
11482,236,8768,2,2,652000.0,1,127,11,12.0,3073.0,2.0,1.0,1.0,260.0,,1970.0,Darebin,-37.71377,145.00214,2,21650.0
11483,236,11458,3,0,953000.0,1,196,11,12.0,3073.0,3.0,1.0,2.0,743.0,115.0,1970.0,Darebin,-37.70964,145.0171,2,21650.0
11484,236,11173,2,2,468000.0,1,155,11,12.0,3073.0,2.0,1.0,1.0,0.0,81.0,2012.0,Darebin,-37.72919,145.00533,2,21650.0
11485,236,4600,2,1,710000.0,1,194,11,12.0,3073.0,2.0,2.0,1.0,126.0,138.0,2013.0,Darebin,-37.72357,144.98561999999995,2,21650.0
11486,236,1848,3,0,550000.0,4,196,11,12.0,3073.0,3.0,1.0,2.0,1723.0,,,Darebin,-37.69484,145.00853999999995,2,21650.0
11487,236,1357,3,0,725000.0,1,155,11,12.0,3073.0,3.0,1.0,2.0,579.0,,,Darebin,-37.70158,144.99655,2,21650.0
11488,236,1330,3,0,880000.0,1,91,11,12.0,3073.0,3.0,2.0,3.0,743.0,,,Darebin,-37.70646,145.01656,2,21650.0
11489,236,285,2,2,502000.0,3,16,11,12.0,3073.0,2.0,1.0,2.0,230.0,69.0,2015.0,Darebin,-37.709,145.02014,2,21650.0
11490,236,10655,3,0,1175000.0,1,16,11,12.0,3073.0,3.0,1.0,4.0,545.0,,,Darebin,-37.72561,145.00922,2,21650.0
11491,237,1371,1,2,432000.0,3,23,11,2.4,3121.0,1.0,1.0,1.0,7455.0,,,Yarra,-37.82201,145.0104,2,14949.0
11492,237,5144,2,2,800000.0,4,260,11,2.4,3121.0,2.0,2.0,2.0,0.0,89.0,2008.0,Yarra,-37.82201,145.0104,2,14949.0
11493,240,4952,3,0,710000.0,1,161,11,21.3,3135.0,3.0,1.0,2.0,314.0,88.0,1989.0,Maroondah,-37.81953,145.24907,0,4407.0
11494,244,11734,2,0,1310000.0,1,73,11,8.9,3084.0,2.0,1.0,1.0,1313.0,,,Banyule,-37.74694,145.07048,0,3540.0
11495,244,3210,2,0,855000.0,1,146,11,8.9,3084.0,2.0,1.0,1.0,562.0,,,Banyule,-37.73867,145.07697,0,3540.0
11496,245,6662,3,0,735000.0,1,16,11,23.5,3178.0,3.0,2.0,1.0,721.0,143.0,1984.0,Knox,-37.91713,145.24706,4,11667.0
11497,245,4301,3,0,755000.0,1,90,11,23.5,3178.0,3.0,2.0,2.0,551.0,178.0,2003.0,Knox,-37.94266,145.24662,4,11667.0
11498,246,3250,3,0,537000.0,1,194,11,20.6,3064.0,3.0,2.0,2.0,640.0,156.0,1994.0,Hume,-37.63799,144.92924,2,5833.0
11499,251,2732,2,1,386000.0,1,260,11,35.4,3198.0,2.0,1.0,1.0,150.0,106.0,1970.0,Frankston,-38.12477,145.13668,4,8077.0
11500,251,1029,4,0,763000.0,1,232,11,35.4,3198.0,4.0,2.0,4.0,611.0,184.75,1980.0,Frankston,-38.10226,145.14459,4,8077.0
11501,251,10519,3,0,725000.0,1,196,11,35.4,3198.0,3.0,1.0,1.0,769.0,,,Frankston,-38.118,145.13015,4,8077.0
11502,251,5357,4,0,768000.0,1,32,11,35.4,3198.0,4.0,2.0,3.0,542.0,170.0,1970.0,Frankston,-38.11161,145.15011,4,8077.0
11503,257,6107,3,0,2800000.0,4,85,11,1.9,3205.0,3.0,2.0,2.0,216.0,193.74,1860.0,Port Phillip,-37.83863,144.96208,5,5943.0
11504,258,3318,2,1,345000.0,3,90,11,20.5,3752.0,2.0,1.0,1.0,305.0,131.0,1999.0,Whittlesea,-37.6522,145.09261,2,7969.0
11505,259,13195,2,2,666000.0,1,260,11,2.7,3141.0,2.0,1.0,1.0,0.0,73.0,2005.0,Stonnington,-37.83613,144.99661,5,14887.0
11506,259,11880,2,2,910000.0,1,135,11,2.7,3141.0,2.0,2.0,2.0,0.0,,,Stonnington,-37.84712,144.99967,5,14887.0
11507,259,8861,1,2,401500.0,1,260,11,2.7,3141.0,1.0,1.0,1.0,10.0,,1960.0,Stonnington,-37.84157,144.98935,5,14887.0
11508,262,2304,3,0,760000.0,1,253,11,20.8,3171.0,3.0,1.0,1.0,593.0,,,Greater Dandenong,-37.95743,145.14625,4,7412.0
11509,264,1473,2,0,610000.0,0,193,11,14.0,3021.0,2.0,1.0,2.0,419.0,135.0,1975.0,Brimbank,-37.7398,144.80348,6,14042.0
11510,264,3462,3,0,550000.0,1,194,11,14.0,3021.0,3.0,1.0,1.0,606.0,130.0,1965.0,Brimbank,-37.73789,144.78734,6,14042.0
11511,264,11333,4,0,520000.0,0,247,11,14.0,3021.0,4.0,2.0,1.0,699.0,110.0,1950.0,Brimbank,-37.73986,144.81105,6,14042.0
11512,265,2582,3,0,805000.0,1,60,11,16.1,3088.0,3.0,1.0,0.0,930.0,,,Banyule,-37.6939,145.12899,0,915.0
11513,266,12577,2,2,470000.0,4,140,11,5.0,3182.0,2.0,1.0,0.0,0.0,67.0,1950.0,Port Phillip,-37.87349,144.9798,5,13240.0
